5e-12,-0
9.999999999999999e-12,-0
1.5e-11,-0
2e-11,-0
2.5e-11,-0
3e-11,-0
3.5e-11,-0
4e-11,-0
4.5e-11,-0
5e-11,-0
5.5e-11,-0
6e-11,-0
6.5e-11,-0
6.999999999999999e-11,-0
7.5e-11,-0
8e-11,-0
8.499999999999999e-11,-0
9e-11,-0
9.5e-11,-0
9.999999999999999e-11,-0
1.05e-10,-0
1.1e-10,-0
1.15e-10,-0
1.2e-10,-0
1.25e-10,-0
1.3e-10,-0
1.35e-10,-0
1.4e-10,-0
1.45e-10,-0
1.5e-10,-0
1.55e-10,-0
1.6e-10,-0
1.65e-10,-0
1.7e-10,-0
1.75e-10,-0
1.8e-10,-0
1.85e-10,-0
1.9e-10,-0
1.95e-10,-0
2e-10,-0
2.05e-10,-0
2.1e-10,-0
2.15e-10,-0
2.2e-10,-0
2.25e-10,-0
2.3e-10,-0
2.35e-10,-0
2.4e-10,-0
2.45e-10,-0
2.5e-10,-0
2.55e-10,-0
2.6e-10,-0
2.65e-10,-0
2.7e-10,-0
2.75e-10,-0
2.8e-10,-0
2.85e-10,-0
2.9e-10,-0
2.95e-10,-0
3e-10,-0
3.05e-10,-0
3.1e-10,-0
3.15e-10,-0
3.2e-10,-0
3.25e-10,-0
3.3e-10,-0
3.35e-10,-0
3.4e-10,-0
3.45e-10,-0
3.5e-10,-0
3.55e-10,-0
3.6e-10,-0
3.65e-10,-0
3.7e-10,-0
3.75e-10,-0
3.8e-10,-0
3.85e-10,-0
3.9e-10,-0
3.95e-10,-0
4e-10,-0
4.05e-10,-0
4.1e-10,-0
4.15e-10,-0
4.2e-10,-0
4.25e-10,-0
4.3e-10,-0
4.35e-10,-0
4.4e-10,-0
4.45e-10,-0
4.5e-10,-0
4.55e-10,-0
4.6e-10,-0
4.65e-10,-0
4.699999999999999e-10,-0
4.75e-10,-0
4.8e-10,-0
4.85e-10,-0
4.9e-10,-0
4.949999999999999e-10,-0
4.999999999999999e-10,-0
5.05e-10,-0
5.1e-10,-0
5.15e-10,-0
5.2e-10,-0
5.249999999999999e-10,-0
5.299999999999999e-10,-0
5.35e-10,-0
5.4e-10,-0
5.45e-10,-0
5.5e-10,-0
5.549999999999999e-10,-0
5.599999999999999e-10,-0
5.65e-10,-0
5.7e-10,-0
5.75e-10,-0
5.8e-10,-0
5.849999999999999e-10,-0
5.899999999999999e-10,-0
5.95e-10,-0
6e-10,-0
6.05e-10,-0
6.1e-10,-0
6.149999999999999e-10,-0
6.199999999999999e-10,-0
6.25e-10,-0
6.3e-10,-0
6.35e-10,-0
6.4e-10,-0
6.449999999999999e-10,-0
6.499999999999999e-10,-0
6.549999999999999e-10,-0
6.6e-10,-0
6.65e-10,-0
6.7e-10,-0
6.749999999999999e-10,-0
6.799999999999999e-10,-0
6.849999999999999e-10,-0
6.9e-10,-0
6.95e-10,-0
7e-10,-0
7.049999999999999e-10,-0
7.099999999999999e-10,-0
7.149999999999999e-10,-0
7.2e-10,-0
7.25e-10,-0
7.3e-10,-0
7.349999999999999e-10,-0
7.399999999999999e-10,-0
7.449999999999999e-10,-0
7.5e-10,-0
7.55e-10,-0
7.6e-10,-0
7.649999999999999e-10,-0
7.699999999999999e-10,-0
7.749999999999999e-10,-0
7.8e-10,-0
7.85e-10,-0
7.9e-10,-0
7.949999999999999e-10,-0
7.999999999999999e-10,-0
8.049999999999999e-10,-0
8.1e-10,-0
8.15e-10,-0
8.2e-10,-0
8.249999999999999e-10,-0
8.299999999999999e-10,-0
8.349999999999999e-10,-0
8.4e-10,-0
8.45e-10,-0
8.5e-10,-0
8.549999999999999e-10,-0
8.599999999999999e-10,-0
8.649999999999999e-10,-0
8.7e-10,-0
8.75e-10,-0
8.8e-10,-0
8.849999999999999e-10,-0
8.899999999999999e-10,-0
8.949999999999999e-10,-0
9e-10,-0
9.05e-10,-0
9.1e-10,-0
9.149999999999999e-10,-0
9.199999999999999e-10,-0
9.249999999999999e-10,-0
9.3e-10,-0
9.35e-10,-0
9.399999999999999e-10,-0
9.449999999999999e-10,-0
9.5e-10,-0
9.549999999999999e-10,-0
9.6e-10,-0
9.649999999999999e-10,-0
9.7e-10,-0
9.749999999999998e-10,-0
9.799999999999999e-10,-0
9.85e-10,-0
9.899999999999999e-10,-0
9.95e-10,-0
9.999999999999999e-10,-0
1.005e-09,-0
1.01e-09,-0
1.015e-09,-0
1.02e-09,-0
1.025e-09,-0
1.03e-09,-0
1.035e-09,-0
1.04e-09,-0
1.045e-09,-0
1.05e-09,-0
1.055e-09,-0
1.06e-09,-0
1.065e-09,-0
1.07e-09,-0
1.075e-09,-0
1.08e-09,-0
1.085e-09,-0
1.09e-09,-0
1.095e-09,-0
1.1e-09,-0
1.105e-09,-0
1.11e-09,-0
1.115e-09,-0
1.12e-09,-0
1.125e-09,-0
1.13e-09,-0
1.135e-09,-0
1.14e-09,-2.964393875047479e-323
1.145e-09,-3.6066792146411e-322
1.15e-09,-4.570107224031531e-321
1.155e-09,-5.742525001612809e-320
1.16e-09,-7.175117748294087e-319
1.165e-09,-8.918161584196171e-318
1.17e-09,-1.102636439828306e-316
1.175e-09,-1.35612577189666e-315
1.18e-09,-1.659116412059583e-314
1.185e-09,-2.019117659325184e-313
1.19e-09,-2.444290960154695e-312
1.195e-09,-2.943400250691191e-311
1.2e-09,-3.525733969639827e-310
1.205e-09,-4.20099547888563e-309
1.21e-09,-4.979159233795866e-308
1.215e-09,-5.870290906484223e-307
1.22e-09,-6.88433077899241e-306
1.225e-09,-8.030841084085053e-305
1.23e-09,-9.318719555146142e-304
